,DOWJONES_Date,DOWJONES_Open,DowJONES_Close,DJI_Returns,NASDAQ_Date,NASDAQ_Open,NASDAQ_Close,NASDAQ_Returns,S&P500_Date,S&P500_Open,S&P500_Close,S&P500_Returns,CBOE_Voltality_index_Date,CBOE_Voltality_index_Open,CBOE_Voltality_index_Close,CBOE_Voltality_index_Returns,Russell2000_Date,Russell2000_Open,Russell2000_Close,Russell2000_Returns
643,2019-08-12,2907.07,2882.7,0.008383011073004897,2019-08-12,2907.07,2882.7,0.008383011073004897,2019-08-12,2907.07,2882.7,0.008383011073004897,2019-08-12,2907.07,2882.7,0.008383011073004897,2019-08-12,2907.07,2882.7,0.008383011073004897
644,2019-08-13,2880.72,2926.32,-0.015829375989336127,2019-08-13,2880.72,2926.32,-0.015829375989336127,2019-08-13,2880.72,2926.32,-0.015829375989336127,2019-08-13,2880.72,2926.32,-0.015829375989336127,2019-08-13,2880.72,2926.32,-0.015829375989336127
645,2019-08-14,2894.15,2840.6,0.018502841939775125,2019-08-14,2894.15,2840.6,0.018502841939775125,2019-08-14,2894.15,2840.6,0.018502841939775125,2019-08-14,2894.15,2840.6,0.018502841939775125,2019-08-14,2894.15,2840.6,0.018502841939775125
646,2019-08-15,2846.2,2847.6,-0.0004918839153959985,2019-08-15,2846.2,2847.6,-0.0004918839153959985,2019-08-15,2846.2,2847.6,-0.0004918839153959985,2019-08-15,2846.2,2847.6,-0.0004918839153959985,2019-08-15,2846.2,2847.6,-0.0004918839153959985
647,2019-08-16,2864.74,2888.68,-0.008356779323778095,2019-08-16,2864.74,2888.68,-0.008356779323778095,2019-08-16,2864.74,2888.68,-0.008356779323778095,2019-08-16,2864.74,2888.68,-0.008356779323778095,2019-08-16,2864.74,2888.68,-0.008356779323778095
648,2019-08-19,2913.48,2923.65,-0.0034906709502039047,2019-08-19,2913.48,2923.65,-0.0034906709502039047,2019-08-19,2913.48,2923.65,-0.0034906709502039047,2019-08-19,2913.48,2923.65,-0.0034906709502039047,2019-08-19,2913.48,2923.65,-0.0034906709502039047
649,2019-08-20,2919.01,2900.51,0.0063377652012154805,2019-08-20,2919.01,2900.51,0.0063377652012154805,2019-08-20,2919.01,2900.51,0.0063377652012154805,2019-08-20,2919.01,2900.51,0.0063377652012154805,2019-08-20,2919.01,2900.51,0.0063377652012154805
650,2019-08-21,2922.04,2924.43,-0.0008179217259174661,2019-08-21,2922.04,2924.43,-0.0008179217259174661,2019-08-21,2922.04,2924.43,-0.0008179217259174661,2019-08-21,2922.04,2924.43,-0.0008179217259174661,2019-08-21,2922.04,2924.43,-0.0008179217259174661
651,2019-08-22,2930.94,2922.95,0.002726087876244562,2019-08-22,2930.94,2922.95,0.002726087876244562,2019-08-22,2930.94,2922.95,0.002726087876244562,2019-08-22,2930.94,2922.95,0.002726087876244562,2019-08-22,2930.94,2922.95,0.002726087876244562
652,2019-08-23,2911.07,2847.11,0.02197130264816718,2019-08-23,2911.07,2847.11,0.02197130264816718,2019-08-23,2911.07,2847.11,0.02197130264816718,2019-08-23,2911.07,2847.11,0.02197130264816718,2019-08-23,2911.07,2847.11,0.02197130264816718
653,2019-08-26,2866.7,2878.38,-0.004074371228241634,2019-08-26,2866.7,2878.38,-0.004074371228241634,2019-08-26,2866.7,2878.38,-0.004074371228241634,2019-08-26,2866.7,2878.38,-0.004074371228241634,2019-08-26,2866.7,2878.38,-0.004074371228241634
654,2019-08-27,2893.14,2869.16,0.008288572277871109,2019-08-27,2893.14,2869.16,0.008288572277871109,2019-08-27,2893.14,2869.16,0.008288572277871109,2019-08-27,2893.14,2869.16,0.008288572277871109,2019-08-27,2893.14,2869.16,0.008288572277871109
655,2019-08-28,2861.28,2887.94,-0.009317508248056763,2019-08-28,2861.28,2887.94,-0.009317508248056763,2019-08-28,2861.28,2887.94,-0.009317508248056763,2019-08-28,2861.28,2887.94,-0.009317508248056763,2019-08-28,2861.28,2887.94,-0.009317508248056763
656,2019-08-29,2910.37,2924.58,-0.004882540707882516,2019-08-29,2910.37,2924.58,-0.004882540707882516,2019-08-29,2910.37,2924.58,-0.004882540707882516,2019-08-29,2910.37,2924.58,-0.004882540707882516,2019-08-29,2910.37,2924.58,-0.004882540707882516
657,2019-08-30,2937.09,2926.46,0.00361922855615596,2019-08-30,2937.09,2926.46,0.00361922855615596,2019-08-30,2937.09,2926.46,0.00361922855615596,2019-08-30,2937.09,2926.46,0.00361922855615596,2019-08-30,2937.09,2926.46,0.00361922855615596
658,2019-09-03,2909.01,2906.27,0.0009419011966271124,2019-09-03,2909.01,2906.27,0.0009419011966271124,2019-09-03,2909.01,2906.27,0.0009419011966271124,2019-09-03,2909.01,2906.27,0.0009419011966271124,2019-09-03,2909.01,2906.27,0.0009419011966271124
659,2019-09-04,2924.67,2937.78,-0.004482557006431538,2019-09-04,2924.67,2937.78,-0.004482557006431538,2019-09-04,2924.67,2937.78,-0.004482557006431538,2019-09-04,2924.67,2937.78,-0.004482557006431538,2019-09-04,2924.67,2937.78,-0.004482557006431538
660,2019-09-05,2960.6,2976.0,-0.005201648314530869,2019-09-05,2960.6,2976.0,-0.005201648314530869,2019-09-05,2960.6,2976.0,-0.005201648314530869,2019-09-05,2960.6,2976.0,-0.005201648314530869,2019-09-05,2960.6,2976.0,-0.005201648314530869
661,2019-09-06,2980.33,2978.71,0.0005435639677485013,2019-09-06,2980.33,2978.71,0.0005435639677485013,2019-09-06,2980.33,2978.71,0.0005435639677485013,2019-09-06,2980.33,2978.71,0.0005435639677485013,2019-09-06,2980.33,2978.71,0.0005435639677485013
662,2019-09-09,2988.43,2978.43,0.0033462386604337395,2019-09-09,2988.43,2978.43,0.0033462386604337395,2019-09-09,2988.43,2978.43,0.0033462386604337395,2019-09-09,2988.43,2978.43,0.0033462386604337395,2019-09-09,2988.43,2978.43,0.0033462386604337395
663,2019-09-10,2971.01,2979.39,-0.002820589631135423,2019-09-10,2971.01,2979.39,-0.002820589631135423,2019-09-10,2971.01,2979.39,-0.002820589631135423,2019-09-10,2971.01,2979.39,-0.002820589631135423,2019-09-10,2971.01,2979.39,-0.002820589631135423
664,2019-09-11,2981.41,3000.93,-0.0065472377163825115,2019-09-11,2981.41,3000.93,-0.0065472377163825115,2019-09-11,2981.41,3000.93,-0.0065472377163825115,2019-09-11,2981.41,3000.93,-0.0065472377163825115,2019-09-11,2981.41,3000.93,-0.0065472377163825115
665,2019-09-12,3009.08,3009.57,-0.00016284046951235476,2019-09-12,3009.08,3009.57,-0.00016284046951235476,2019-09-12,3009.08,3009.57,-0.00016284046951235476,2019-09-12,3009.08,3009.57,-0.00016284046951235476,2019-09-12,3009.08,3009.57,-0.00016284046951235476
666,2019-09-13,3012.21,3007.39,0.0016001540397250402,2019-09-13,3012.21,3007.39,0.0016001540397250402,2019-09-13,3012.21,3007.39,0.0016001540397250402,2019-09-13,3012.21,3007.39,0.0016001540397250402,2019-09-13,3012.21,3007.39,0.0016001540397250402
667,2019-09-16,2996.41,2997.96,-0.000517285685203354,2019-09-16,2996.41,2997.96,-0.000517285685203354,2019-09-16,2996.41,2997.96,-0.000517285685203354,2019-09-16,2996.41,2997.96,-0.000517285685203354,2019-09-16,2996.41,2997.96,-0.000517285685203354
668,2019-09-17,2995.67,3005.7,-0.003348165852713999,2019-09-17,2995.67,3005.7,-0.003348165852713999,2019-09-17,2995.67,3005.7,-0.003348165852713999,2019-09-17,2995.67,3005.7,-0.003348165852713999,2019-09-17,2995.67,3005.7,-0.003348165852713999
669,2019-09-18,3001.5,3006.73,-0.0017424621022821983,2019-09-18,3001.5,3006.73,-0.0017424621022821983,2019-09-18,3001.5,3006.73,-0.0017424621022821983,2019-09-18,3001.5,3006.73,-0.0017424621022821983,2019-09-18,3001.5,3006.73,-0.0017424621022821983
670,2019-09-19,3010.36,3006.79,0.0011859046758527763,2019-09-19,3010.36,3006.79,0.0011859046758527763,2019-09-19,3010.36,3006.79,0.0011859046758527763,2019-09-19,3010.36,3006.79,0.0011859046758527763,2019-09-19,3010.36,3006.79,0.0011859046758527763
671,2019-09-20,3008.42,2992.07,0.005434746478217772,2019-09-20,3008.42,2992.07,0.005434746478217772,2019-09-20,3008.42,2992.07,0.005434746478217772,2019-09-20,3008.42,2992.07,0.005434746478217772,2019-09-20,3008.42,2992.07,0.005434746478217772
672,2019-09-23,2983.5,2991.78,-0.002775263951734607,2019-09-23,2983.5,2991.78,-0.002775263951734607,2019-09-23,2983.5,2991.78,-0.002775263951734607,2019-09-23,2983.5,2991.78,-0.002775263951734607,2019-09-23,2983.5,2991.78,-0.002775263951734607
673,2019-09-24,3002.43,2966.6,0.01193366706301227,2019-09-24,3002.43,2966.6,0.01193366706301227,2019-09-24,3002.43,2966.6,0.01193366706301227,2019-09-24,3002.43,2966.6,0.01193366706301227,2019-09-24,3002.43,2966.6,0.01193366706301227
674,2019-09-25,2968.35,2984.87,-0.0055653814408678165,2019-09-25,2968.35,2984.87,-0.0055653814408678165,2019-09-25,2968.35,2984.87,-0.0055653814408678165,2019-09-25,2968.35,2984.87,-0.0055653814408678165,2019-09-25,2968.35,2984.87,-0.0055653814408678165
675,2019-09-26,2985.73,2977.62,0.002716253646511951,2019-09-26,2985.73,2977.62,0.002716253646511951,2019-09-26,2985.73,2977.62,0.002716253646511951,2019-09-26,2985.73,2977.62,0.002716253646511951,2019-09-26,2985.73,2977.62,0.002716253646511951
676,2019-09-27,2985.47,2961.79,0.007931749439786646,2019-09-27,2985.47,2961.79,0.007931749439786646,2019-09-27,2985.47,2961.79,0.007931749439786646,2019-09-27,2985.47,2961.79,0.007931749439786646,2019-09-27,2985.47,2961.79,0.007931749439786646
677,2019-09-30,2967.07,2976.74,-0.0032591074696584907,2019-09-30,2967.07,2976.74,-0.0032591074696584907,2019-09-30,2967.07,2976.74,-0.0032591074696584907,2019-09-30,2967.07,2976.74,-0.0032591074696584907,2019-09-30,2967.07,2976.74,-0.0032591074696584907
678,2019-10-01,2983.69,2940.25,0.014559153263241172,2019-10-01,2983.69,2940.25,0.014559153263241172,2019-10-01,2983.69,2940.25,0.014559153263241172,2019-10-01,2983.69,2940.25,0.014559153263241172,2019-10-01,2983.69,2940.25,0.014559153263241172
679,2019-10-02,2924.78,2887.61,0.012708648171828332,2019-10-02,2924.78,2887.61,0.012708648171828332,2019-10-02,2924.78,2887.61,0.012708648171828332,2019-10-02,2924.78,2887.61,0.012708648171828332,2019-10-02,2924.78,2887.61,0.012708648171828332
680,2019-10-03,2885.38,2910.63,-0.008751013731293625,2019-10-03,2885.38,2910.63,-0.008751013731293625,2019-10-03,2885.38,2910.63,-0.008751013731293625,2019-10-03,2885.38,2910.63,-0.008751013731293625,2019-10-03,2885.38,2910.63,-0.008751013731293625
681,2019-10-04,2918.56,2952.01,-0.011461131516912543,2019-10-04,2918.56,2952.01,-0.011461131516912543,2019-10-04,2918.56,2952.01,-0.011461131516912543,2019-10-04,2918.56,2952.01,-0.011461131516912543,2019-10-04,2918.56,2952.01,-0.011461131516912543
682,2019-10-07,2944.23,2938.79,0.0018476817368208512,2019-10-07,2944.23,2938.79,0.0018476817368208512,2019-10-07,2944.23,2938.79,0.0018476817368208512,2019-10-07,2944.23,2938.79,0.0018476817368208512,2019-10-07,2944.23,2938.79,0.0018476817368208512
683,2019-10-08,2920.4,2893.06,0.009361731269689134,2019-10-08,2920.4,2893.06,0.009361731269689134,2019-10-08,2920.4,2893.06,0.009361731269689134,2019-10-08,2920.4,2893.06,0.009361731269689134,2019-10-08,2920.4,2893.06,0.009361731269689134
684,2019-10-09,2911.1,2919.4,-0.002851155920442507,2019-10-09,2911.1,2919.4,-0.002851155920442507,2019-10-09,2911.1,2919.4,-0.002851155920442507,2019-10-09,2911.1,2919.4,-0.002851155920442507,2019-10-09,2911.1,2919.4,-0.002851155920442507
685,2019-10-10,2918.55,2938.13,-0.006708810882116094,2019-10-10,2918.55,2938.13,-0.006708810882116094,2019-10-10,2918.55,2938.13,-0.006708810882116094,2019-10-10,2918.55,2938.13,-0.006708810882116094,2019-10-10,2918.55,2938.13,-0.006708810882116094
686,2019-10-11,2963.07,2970.27,-0.002429912219421012,2019-10-11,2963.07,2970.27,-0.002429912219421012,2019-10-11,2963.07,2970.27,-0.002429912219421012,2019-10-11,2963.07,2970.27,-0.002429912219421012,2019-10-11,2963.07,2970.27,-0.002429912219421012
687,2019-10-14,2965.81,2966.15,-0.00011463984543856334,2019-10-14,2965.81,2966.15,-0.00011463984543856334,2019-10-14,2965.81,2966.15,-0.00011463984543856334,2019-10-14,2965.81,2966.15,-0.00011463984543856334,2019-10-14,2965.81,2966.15,-0.00011463984543856334
688,2019-10-15,2973.61,2995.68,-0.007421955131977531,2019-10-15,2973.61,2995.68,-0.007421955131977531,2019-10-15,2973.61,2995.68,-0.007421955131977531,2019-10-15,2973.61,2995.68,-0.007421955131977531,2019-10-15,2973.61,2995.68,-0.007421955131977531
689,2019-10-16,2989.68,2989.69,-3.3448395815666825e-06,2019-10-16,2989.68,2989.69,-3.3448395815666825e-06,2019-10-16,2989.68,2989.69,-3.3448395815666825e-06,2019-10-16,2989.68,2989.69,-3.3448395815666825e-06,2019-10-16,2989.68,2989.69,-3.3448395815666825e-06
690,2019-10-17,3000.77,2997.95,0.000939758795242609,2019-10-17,3000.77,2997.95,0.000939758795242609,2019-10-17,3000.77,2997.95,0.000939758795242609,2019-10-17,3000.77,2997.95,0.000939758795242609,2019-10-17,3000.77,2997.95,0.000939758795242609
691,2019-10-18,2996.84,2986.2,0.003550406428104379,2019-10-18,2996.84,2986.2,0.003550406428104379,2019-10-18,2996.84,2986.2,0.003550406428104379,2019-10-18,2996.84,2986.2,0.003550406428104379,2019-10-18,2996.84,2986.2,0.003550406428104379
692,2019-10-21,2996.48,3006.72,-0.0034173430158051387,2019-10-21,2996.48,3006.72,-0.0034173430158051387,2019-10-21,2996.48,3006.72,-0.0034173430158051387,2019-10-21,2996.48,3006.72,-0.0034173430158051387,2019-10-21,2996.48,3006.72,-0.0034173430158051387
693,2019-10-22,3010.73,2995.99,0.004895822607806159,2019-10-22,3010.73,2995.99,0.004895822607806159,2019-10-22,3010.73,2995.99,0.004895822607806159,2019-10-22,3010.73,2995.99,0.004895822607806159,2019-10-22,3010.73,2995.99,0.004895822607806159
694,2019-10-23,2994.01,3004.52,-0.00351034231682585,2019-10-23,2994.01,3004.52,-0.00351034231682585,2019-10-23,2994.01,3004.52,-0.00351034231682585,2019-10-23,2994.01,3004.52,-0.00351034231682585,2019-10-23,2994.01,3004.52,-0.00351034231682585
695,2019-10-24,3014.78,3010.29,0.0014893292379544233,2019-10-24,3014.78,3010.29,0.0014893292379544233,2019-10-24,3014.78,3010.29,0.0014893292379544233,2019-10-24,3014.78,3010.29,0.0014893292379544233,2019-10-24,3014.78,3010.29,0.0014893292379544233
696,2019-10-25,3003.32,3022.55,-0.006402914108386724,2019-10-25,3003.32,3022.55,-0.006402914108386724,2019-10-25,3003.32,3022.55,-0.006402914108386724,2019-10-25,3003.32,3022.55,-0.006402914108386724,2019-10-25,3003.32,3022.55,-0.006402914108386724
697,2019-10-28,3032.12,3039.42,-0.0024075564291651326,2019-10-28,3032.12,3039.42,-0.0024075564291651326,2019-10-28,3032.12,3039.42,-0.0024075564291651326,2019-10-28,3032.12,3039.42,-0.0024075564291651326,2019-10-28,3032.12,3039.42,-0.0024075564291651326
698,2019-10-29,3035.39,3036.89,-0.0004941704360889375,2019-10-29,3035.39,3036.89,-0.0004941704360889375,2019-10-29,3035.39,3036.89,-0.0004941704360889375,2019-10-29,3035.39,3036.89,-0.0004941704360889375,2019-10-29,3035.39,3036.89,-0.0004941704360889375
699,2019-10-30,3039.74,3046.77,-0.002312697796522137,2019-10-30,3039.74,3046.77,-0.002312697796522137,2019-10-30,3039.74,3046.77,-0.002312697796522137,2019-10-30,3039.74,3046.77,-0.002312697796522137,2019-10-30,3039.74,3046.77,-0.002312697796522137
700,2019-10-31,3046.9,3037.56,0.003065410745347778,2019-10-31,3046.9,3037.56,0.003065410745347778,2019-10-31,3046.9,3037.56,0.003065410745347778,2019-10-31,3046.9,3037.56,0.003065410745347778,2019-10-31,3046.9,3037.56,0.003065410745347778
701,2019-11-01,3050.72,3066.91,-0.005306943934546617,2019-11-01,3050.72,3066.91,-0.005306943934546617,2019-11-01,3050.72,3066.91,-0.005306943934546617,2019-11-01,3050.72,3066.91,-0.005306943934546617,2019-11-01,3050.72,3066.91,-0.005306943934546617
702,2019-11-04,3078.96,3078.27,0.00022410164471121891,2019-11-04,3078.96,3078.27,0.00022410164471121891,2019-11-04,3078.96,3078.27,0.00022410164471121891,2019-11-04,3078.96,3078.27,0.00022410164471121891,2019-11-04,3078.96,3078.27,0.00022410164471121891
703,2019-11-05,3080.8,3074.62,0.002005972474681995,2019-11-05,3080.8,3074.62,0.002005972474681995,2019-11-05,3080.8,3074.62,0.002005972474681995,2019-11-05,3080.8,3074.62,0.002005972474681995,2019-11-05,3080.8,3074.62,0.002005972474681995
704,2019-11-06,3075.1,3076.78,-0.000546323696790443,2019-11-06,3075.1,3076.78,-0.000546323696790443,2019-11-06,3075.1,3076.78,-0.000546323696790443,2019-11-06,3075.1,3076.78,-0.000546323696790443,2019-11-06,3075.1,3076.78,-0.000546323696790443
705,2019-11-07,3087.02,3085.18,0.0005960440813471068,2019-11-07,3087.02,3085.18,0.0005960440813471068,2019-11-07,3087.02,3085.18,0.0005960440813471068,2019-11-07,3087.02,3085.18,0.0005960440813471068,2019-11-07,3087.02,3085.18,0.0005960440813471068
706,2019-11-08,3081.25,3093.08,-0.003839350912778881,2019-11-08,3081.25,3093.08,-0.003839350912778881,2019-11-08,3081.25,3093.08,-0.003839350912778881,2019-11-08,3081.25,3093.08,-0.003839350912778881,2019-11-08,3081.25,3093.08,-0.003839350912778881
707,2019-11-11,3080.33,3087.01,-0.002168598818957804,2019-11-11,3080.33,3087.01,-0.002168598818957804,2019-11-11,3080.33,3087.01,-0.002168598818957804,2019-11-11,3080.33,3087.01,-0.002168598818957804,2019-11-11,3080.33,3087.01,-0.002168598818957804
708,2019-11-12,3089.28,3091.84,-0.0008286720530349936,2019-11-12,3089.28,3091.84,-0.0008286720530349936,2019-11-12,3089.28,3091.84,-0.0008286720530349936,2019-11-12,3089.28,3091.84,-0.0008286720530349936,2019-11-12,3089.28,3091.84,-0.0008286720530349936
709,2019-11-13,3084.18,3094.04,-0.0031969599699110066,2019-11-13,3084.18,3094.04,-0.0031969599699110066,2019-11-13,3084.18,3094.04,-0.0031969599699110066,2019-11-13,3084.18,3094.04,-0.0031969599699110066,2019-11-13,3084.18,3094.04,-0.0031969599699110066
710,2019-11-14,3090.75,3096.63,-0.0019024508614414331,2019-11-14,3090.75,3096.63,-0.0019024508614414331,2019-11-14,3090.75,3096.63,-0.0019024508614414331,2019-11-14,3090.75,3096.63,-0.0019024508614414331,2019-11-14,3090.75,3096.63,-0.0019024508614414331
711,2019-11-15,3107.92,3120.46,-0.00403485289196632,2019-11-15,3107.92,3120.46,-0.00403485289196632,2019-11-15,3107.92,3120.46,-0.00403485289196632,2019-11-15,3107.92,3120.46,-0.00403485289196632,2019-11-15,3107.92,3120.46,-0.00403485289196632
712,2019-11-18,3117.91,3122.03,-0.0013213979877547287,2019-11-18,3117.91,3122.03,-0.0013213979877547287,2019-11-18,3117.91,3122.03,-0.0013213979877547287,2019-11-18,3117.91,3122.03,-0.0013213979877547287,2019-11-18,3117.91,3122.03,-0.0013213979877547287
713,2019-11-19,3127.45,3120.18,0.002324577531215521,2019-11-19,3127.45,3120.18,0.002324577531215521,2019-11-19,3127.45,3120.18,0.002324577531215521,2019-11-19,3127.45,3120.18,0.002324577531215521,2019-11-19,3127.45,3120.18,0.002324577531215521
714,2019-11-20,3114.66,3108.46,0.0019905864524538213,2019-11-20,3114.66,3108.46,0.0019905864524538213,2019-11-20,3114.66,3108.46,0.0019905864524538213,2019-11-20,3114.66,3108.46,0.0019905864524538213,2019-11-20,3114.66,3108.46,0.0019905864524538213
715,2019-11-21,3108.49,3103.54,0.0015924130365546675,2019-11-21,3108.49,3103.54,0.0015924130365546675,2019-11-21,3108.49,3103.54,0.0015924130365546675,2019-11-21,3108.49,3103.54,0.0015924130365546675,2019-11-21,3108.49,3103.54,0.0015924130365546675
716,2019-11-22,3111.41,3110.29,0.00035996541760805904,2019-11-22,3111.41,3110.29,0.00035996541760805904,2019-11-22,3111.41,3110.29,0.00035996541760805904,2019-11-22,3111.41,3110.29,0.00035996541760805904,2019-11-22,3111.41,3110.29,0.00035996541760805904
717,2019-11-25,3117.44,3133.64,-0.005196571545883743,2019-11-25,3117.44,3133.64,-0.005196571545883743,2019-11-25,3117.44,3133.64,-0.005196571545883743,2019-11-25,3117.44,3133.64,-0.005196571545883743,2019-11-25,3117.44,3133.64,-0.005196571545883743
718,2019-11-26,3134.85,3140.52,-0.0018086989808125023,2019-11-26,3134.85,3140.52,-0.0018086989808125023,2019-11-26,3134.85,3140.52,-0.0018086989808125023,2019-11-26,3134.85,3140.52,-0.0018086989808125023,2019-11-26,3134.85,3140.52,-0.0018086989808125023
719,2019-11-27,3145.49,3153.63,-0.0025878321024706257,2019-11-27,3145.49,3153.63,-0.0025878321024706257,2019-11-27,3145.49,3153.63,-0.0025878321024706257,2019-11-27,3145.49,3153.63,-0.0025878321024706257,2019-11-27,3145.49,3153.63,-0.0025878321024706257
720,2019-11-29,3147.18,3140.98,0.0019700176030604598,2019-11-29,3147.18,3140.98,0.0019700176030604598,2019-11-29,3147.18,3140.98,0.0019700176030604598,2019-11-29,3147.18,3140.98,0.0019700176030604598,2019-11-29,3147.18,3140.98,0.0019700176030604598
721,2019-12-02,3143.85,3113.87,0.009536078375240556,2019-12-02,3143.85,3113.87,0.009536078375240556,2019-12-02,3143.85,3113.87,0.009536078375240556,2019-12-02,3143.85,3113.87,0.009536078375240556,2019-12-02,3143.85,3113.87,0.009536078375240556
722,2019-12-03,3087.41,3093.2,-0.0018753583100397952,2019-12-03,3087.41,3093.2,-0.0018753583100397952,2019-12-03,3087.41,3093.2,-0.0018753583100397952,2019-12-03,3087.41,3093.2,-0.0018753583100397952,2019-12-03,3087.41,3093.2,-0.0018753583100397952
723,2019-12-04,3103.5,3112.76,-0.002983728048977032,2019-12-04,3103.5,3112.76,-0.002983728048977032,2019-12-04,3103.5,3112.76,-0.002983728048977032,2019-12-04,3103.5,3112.76,-0.002983728048977032,2019-12-04,3103.5,3112.76,-0.002983728048977032
724,2019-12-05,3119.21,3117.43,0.0005706573138712045,2019-12-05,3119.21,3117.43,0.0005706573138712045,2019-12-05,3119.21,3117.43,0.0005706573138712045,2019-12-05,3119.21,3117.43,0.0005706573138712045,2019-12-05,3119.21,3117.43,0.0005706573138712045
725,2019-12-06,3134.62,3145.91,-0.0036017124882760793,2019-12-06,3134.62,3145.91,-0.0036017124882760793,2019-12-06,3134.62,3145.91,-0.0036017124882760793,2019-12-06,3134.62,3145.91,-0.0036017124882760793,2019-12-06,3134.62,3145.91,-0.0036017124882760793
726,2019-12-09,3141.86,3135.96,0.001877868523740743,2019-12-09,3141.86,3135.96,0.001877868523740743,2019-12-09,3141.86,3135.96,0.001877868523740743,2019-12-09,3141.86,3135.96,0.001877868523740743,2019-12-09,3141.86,3135.96,0.001877868523740743
727,2019-12-10,3135.36,3132.52,0.0009057971014493218,2019-12-10,3135.36,3132.52,0.0009057971014493218,2019-12-10,3135.36,3132.52,0.0009057971014493218,2019-12-10,3135.36,3132.52,0.0009057971014493218,2019-12-10,3135.36,3132.52,0.0009057971014493218
728,2019-12-11,3135.75,3141.63,-0.0018751494857689897,2019-12-11,3135.75,3141.63,-0.0018751494857689897,2019-12-11,3135.75,3141.63,-0.0018751494857689897,2019-12-11,3135.75,3141.63,-0.0018751494857689897,2019-12-11,3135.75,3141.63,-0.0018751494857689897
729,2019-12-12,3141.23,3168.57,-0.008703596998627973,2019-12-12,3141.23,3168.57,-0.008703596998627973,2019-12-12,3141.23,3168.57,-0.008703596998627973,2019-12-12,3141.23,3168.57,-0.008703596998627973,2019-12-12,3141.23,3168.57,-0.008703596998627973
730,2019-12-13,3166.65,3168.8,-0.0006789509418470911,2019-12-13,3166.65,3168.8,-0.0006789509418470911,2019-12-13,3166.65,3168.8,-0.0006789509418470911,2019-12-13,3166.65,3168.8,-0.0006789509418470911,2019-12-13,3166.65,3168.8,-0.0006789509418470911
731,2019-12-16,3183.63,3191.45,-0.0024563155894371234,2019-12-16,3183.63,3191.45,-0.0024563155894371234,2019-12-16,3183.63,3191.45,-0.0024563155894371234,2019-12-16,3183.63,3191.45,-0.0024563155894371234,2019-12-16,3183.63,3191.45,-0.0024563155894371234
732,2019-12-17,3195.4,3192.52,0.0009012956124429208,2019-12-17,3195.4,3192.52,0.0009012956124429208,2019-12-17,3195.4,3192.52,0.0009012956124429208,2019-12-17,3195.4,3192.52,0.0009012956124429208,2019-12-17,3195.4,3192.52,0.0009012956124429208
733,2019-12-18,3195.21,3191.14,0.001273781691970219,2019-12-18,3195.21,3191.14,0.001273781691970219,2019-12-18,3195.21,3191.14,0.001273781691970219,2019-12-18,3195.21,3191.14,0.001273781691970219,2019-12-18,3195.21,3191.14,0.001273781691970219
734,2019-12-19,3192.32,3205.37,-0.004087936046511542,2019-12-19,3192.32,3205.37,-0.004087936046511542,2019-12-19,3192.32,3205.37,-0.004087936046511542,2019-12-19,3192.32,3205.37,-0.004087936046511542,2019-12-19,3192.32,3205.37,-0.004087936046511542
735,2019-12-20,3223.33,3221.22,0.0006546025383687452,2019-12-20,3223.33,3221.22,0.0006546025383687452,2019-12-20,3223.33,3221.22,0.0006546025383687452,2019-12-20,3223.33,3221.22,0.0006546025383687452,2019-12-20,3223.33,3221.22,0.0006546025383687452
736,2019-12-23,3226.05,3224.01,0.0006323522574045547,2019-12-23,3226.05,3224.01,0.0006323522574045547,2019-12-23,3226.05,3224.01,0.0006323522574045547,2019-12-23,3226.05,3224.01,0.0006323522574045547,2019-12-23,3226.05,3224.01,0.0006323522574045547
737,2019-12-24,3225.45,3223.38,0.0006417709156860931,2019-12-24,3225.45,3223.38,0.0006417709156860931,2019-12-24,3225.45,3223.38,0.0006417709156860931,2019-12-24,3225.45,3223.38,0.0006417709156860931,2019-12-24,3225.45,3223.38,0.0006417709156860931
738,2019-12-26,3227.2,3239.91,-0.003938398611799714,2019-12-26,3227.2,3239.91,-0.003938398611799714,2019-12-26,3227.2,3239.91,-0.003938398611799714,2019-12-26,3227.2,3239.91,-0.003938398611799714,2019-12-26,3227.2,3239.91,-0.003938398611799714
739,2019-12-27,3247.23,3240.02,0.0022203539632240513,2019-12-27,3247.23,3240.02,0.0022203539632240513,2019-12-27,3247.23,3240.02,0.0022203539632240513,2019-12-27,3247.23,3240.02,0.0022203539632240513,2019-12-27,3247.23,3240.02,0.0022203539632240513
740,2019-12-30,3240.09,3221.29,0.005802307960581398,2019-12-30,3240.09,3221.29,0.005802307960581398,2019-12-30,3240.09,3221.29,0.005802307960581398,2019-12-30,3240.09,3221.29,0.005802307960581398,2019-12-30,3240.09,3221.29,0.005802307960581398
741,2019-12-31,3215.18,3230.78,-0.004851983403728676,2019-12-31,3215.18,3230.78,-0.004851983403728676,2019-12-31,3215.18,3230.78,-0.004851983403728676,2019-12-31,3215.18,3230.78,-0.004851983403728676,2019-12-31,3215.18,3230.78,-0.004851983403728676
742,2020-01-02,3244.67,3257.85,-0.004062046371433716,2020-01-02,3244.67,3257.85,-0.004062046371433716,2020-01-02,3244.67,3257.85,-0.004062046371433716,2020-01-02,3244.67,3257.85,-0.004062046371433716,2020-01-02,3244.67,3257.85,-0.004062046371433716
